33350	1
31636	0
32419	1
31725	1
31269	0
30067	1
30254	1
31064	1
32062	0
34105	0
31433	1
33706	1
31252	1
30211	0
31431	0
33200	0
31517	1
31984	1
31599	0
32621	1
34031	1
33284	1
31607	0
32472	0
34090	0
31824	1
31255	0
31695	1
30635	1
30708	1
31007	1
30128	1
30793	1
32598	0
30827	0
30403	0
34404	1
34322	0
32357	1
32483	0
33743	1
32549	0
32948	0
30629	0
30507	1
31327	1
31744	1
33546	1
33953	1
30616	1
32201	1
33037	0
33520	0
33338	0
34479	0
32205	1
33904	1
32347	0
30595	1
33889	1
33603	0
33800	0
33624	0
31380	0
33129	0
34129	1
33140	0
30074	1
31037	1
33431	1
30311	1
33118	1
34089	0
31504	0
33503	0
33913	1
33667	1
33905	1
32354	1
30817	1
32241	1
31329	1
30867	0
33346	1
31785	0
34239	1
34027	1
30434	1
33691	0
31195	0
32368	1
30393	1
33420	1
32684	1
31513	0
34414	0
32190	1
33734	0
32876	1
30431	0
32531	0
33731	1
32405	1
31960	1
33464	1
33799	1
34025	1
30153	0
30500	0
33202	0
31429	0
33826	1
30520	0
33041	0
33557	1
32674	1
31505	1
30444	0
31128	0
32630	0
33588	1
30116	0
31848	0
30821	1
32398	0
32833	1
33980	1
34065	1
31389	0
31138	0
33486	0
30712	0
31226	0
30692	1
31425	1
34399	1
32457	0
32539	1
34128	1
32120	0
30818	0
30030	1
32373	1
32240	1
30256	0
32993	1
30130	0
30840	0
33107	1
32821	0
33756	1
30454	1
32923	1
32153	1
33671	1
32125	0
33730	0
33998	0
33710	0
30602	0
30876	1
33977	1
32521	1
31903	0
30358	0
34127	0
34578	1
34045	1
30057	0
32362	0
32130	1
33987	0
30299	1
31118	0
33162	1
32474	0
34523	0
32461	0
32546	1
32316	0
31413	1
34244	0
31661	1
30617	0
30559	0
34439	1
31213	1
30740	0
32567	1
32372	1
34224	1
31370	0
31918	1
34347	0
32789	1
34364	1
33839	0
34381	1
32768	0
33551	1
30394	1
30178	1
33361	1
31771	1
30965	0
34437	0
32605	1
31144	1
31997	0
30587	1
32747	0
33441	1
34236	0
33057	1
33076	1
33406	1
32003	0
34208	1
33894	1
32341	1
32721	1
33226	1
33440	1
33591	1
34411	1
30451	0
32509	1
33105	1
30860	0
31585	1
32265	1
31531	0
34237	1
30909	0
33841	1
33136	0
33134	1
34295	0
32787	1
30166	0
33507	1
30063	1
34490	1
32343	0
30488	0
33676	0
31511	0
33260	0
30756	0
30255	1
30551	1
32032	0
33257	0
31010	1
32587	0
32324	0
32636	1
32851	0
34542	1
33574	1
30951	1
30437	0
33640	0
32072	0
30733	1
32861	1
31491	0
31057	0
32782	1
34072	1
31307	1
31870	1
31773	0
31708	0
31637	0
34019	0
34432	0
33351	1
34312	0
31416	0
33367	1
34389	0
31742	1
34600	1
30411	1
32736	1
34154	1
31737	0
33992	1
31325	1
31995	0
32225	1
32772	1
32040	0
30942	1
33833	0
32940	1
32002	1
33268	0
31758	0
34229	1
34498	1
33143	0
32290	1
30438	1
33487	0
32052	1
30900	1
31560	0
33445	1
31407	1
33820	0
33619	0
31365	1
31974	1
30946	1
31688	1
33959	1
32802	1
30013	1
30463	0
30447	1
30943	1
30783	1
32991	1
30399	0
33383	0
32623	0
32640	1
34507	0
31127	0
34344	0
33313	0
31465	1
30868	1
34159	1
33027	1
30732	1
31547	1
34293	0
30364	0
34125	1
31150	0
32015	0
33435	0
32263	1
32596	0
30945	1
31098	1
33214	0
31403	0
34313	1
31888	1
30842	0
32755	1
30550	1
32874	0
32914	1
33797	0
32707	1
31167	1
33782	0
32968	0
33052	0
32717	0
31428	0
33709	1
31069	1
34163	1
30851	1
32213	0
31298	0
34169	0
32561	1
32112	0
31847	0
30448	1
32034	0
30158	1
32376	1
33725	1
31928	1
31158	0
32076	0
33597	0
31381	1
30489	1
33864	1
31314	0
34571	0
30446	1
34081	1
30398	1
33719	0
34451	1
34036	0
33696	1
34067	1
31447	0
33187	1
34577	1
34132	0
33915	1
32828	1
32057	1
34102	0
32502	0
30964	0
30386	0
32277	0
32475	1
32485	0
31659	1
31257	0
32403	0
30227	0
30977	0
32044	1
32020	1
31612	1
33190	1
34380	0
32497	0
32379	1
33532	1
33897	0
31131	0
32878	0
31740	0
31348	1
31898	1
32676	0
32562	1
31003	0
31907	1
31982	1
34445	1
30203	0
32446	0
33354	0
32252	0
32835	1
30736	1
33772	0
30317	1
33131	1
30159	0
30468	0
33411	0
32575	0
32218	0
31799	1
30132	0
30460	0
30702	0
32033	1
30066	1
32351	0
33232	1
32757	0
32196	1
34038	0
32885	0
30215	1
32643	0
33838	1
31462	1
34094	1
31553	0
32807	1
32891	1
34223	1
33078	1
31300	0
32360	1
34018	0
30222	0
30833	1
31006	1
34203	1
33343	0
31415	1
34176	1
31499	1
32334	0
30837	1
30896	1
32850	1
33994	0
30440	1
32506	1
32746	0
31464	0
30547	1
31049	1
32635	1
33451	1
32380	0
34024	0
31843	1
32613	1
31480	0
33012	0
31941	1
30229	0
30847	1
30055	1
31133	1
31507	0
33387	0
34387	0
34043	1
30185	1
32110	0
30374	0
31622	1
30722	1
33277	1
33205	0
31277	1
32897	1
32097	1
31287	1
34066	1
34544	1
31042	1
31412	0
33234	1
31058	1
32581	1
33488	0
31625	1
30936	1
31934	1
32834	0
33870	1
30472	0
30746	0
34483	1
34323	0
31097	0
30234	1
34522	0
30419	1
30504	1
30456	0
31608	1
32333	1
33337	0
31875	0
31699	1
31359	0
31156	1
33909	1
31471	1
31858	1
32900	1
33879	0
32688	0
32426	0
34596	1
34385	0
34417	1
34573	0
33765	0
34508	1
33900	0
30406	0
30516	0
33501	1
34060	0
33901	0
33916	0
31350	0
33356	1
30370	0
30046	1
34273	0
33699	1
30939	0
33328	0
32737	0
34333	0
30899	0
30947	1
31603	0
30458	1
32816	1
32817	0
34350	1
32550	1
31712	0
32667	0
32771	0
31891	1
31631	0
30514	0
32155	1
32652	1
31731	1
31866	0
32616	1
33304	1
30288	0
34538	1
31112	0
32069	0
31417	1
34034	0
33786	1
30941	1
32728	1
31123	0
34071	1
33182	1
33065	0
32763	1
30611	0
33827	1
31634	0
30790	1
31014	0
31991	0
32656	1
32282	1
31339	0
32260	1
32713	0
33810	0
30532	0
33340	1
31315	0
31735	1
31361	0
33683	1
30779	0
31811	0
30491	0
33381	0
33704	0
34370	1
30037	0
31153	0
31220	0
31510	0
34215	0
32554	0
32412	1
31555	1
31537	1
34487	1
30418	1
33067	1
32794	0
30911	0
31202	0
33511	1
31050	1
31078	1
30584	1
32098	0
30470	1
31102	1
31926	1
32934	1
33344	1
33516	0
33599	1
33030	1
30162	0
32841	1
30872	1
31264	1
30268	1
30594	1
30070	0
32919	1
31483	0
32852	0
32330	1
32443	1
30305	0
30975	1
31750	0
32756	0
32184	0
32128	0
31873	0
33931	0
33766	1
31204	1
33311	0
34275	1
33787	1
30334	0
33122	0
30113	1
34593	0
30841	1
33569	1
33554	0
31552	1
31321	1
34091	1
31963	1
31938	0
31827	0
32535	1
30182	0
31989	1
33191	1
32248	1
30084	1
31430	1
30450	0
30506	1
33997	1
31806	1
33544	0
33013	1
31474	0
33518	0
30634	1
31033	1
30315	0
31556	1
33169	1
34063	1
32624	1
31728	0
32551	0
30858	1
33669	1
33375	0
30718	0
30906	1
32377	1
33496	1
30814	1
31494	0
34156	0
30920	0
30016	1
31214	1
32599	1
33217	1
32352	1
33415	1
34351	0
34526	0
33330	1
30789	1
34471	0
31117	1
33168	1
33142	1
33334	1
30080	0
33159	1
32898	0
32214	1
31671	0
32552	0
31660	0
31217	1
30199	0
34521	1
34586	1
32644	1
30553	1
32603	0
34489	0
32389	0
30695	1
34120	1
31677	0
32165	0
33366	0
30192	1
32445	1
32983	0
33698	1
33720	0
30208	1
32233	1
32585	0
30494	1
33047	1
30324	1
32994	1
34107	0
34166	0
31767	0
33657	1
34321	1
30618	0
31993	0
33732	0
33989	0
33074	1
34121	0
32478	1
30822	0
31270	1
30761	0
32250	1
31741	0
31354	0
31295	1
31658	1
30672	1
32790	0
30005	1
34201	1
30642	0
30622	0
34392	0
33738	0
34250	0
34268	0
31932	1
30190	1
33946	0
33922	0
30826	1
33795	0
30681	1
33753	1
34039	0
33877	0
30925	1
32729	1
32384	0
31051	1
31190	1
32504	1
33552	0
33108	0
30856	0
33832	0
33949	1
30380	0
31308	0
33556	1
34545	0
32395	1
33979	1
30508	1
33070	0
31186	0
32050	0
34585	0
30699	1
32447	0
33788	0
31470	0
33397	1
32516	0
31375	0
34028	0
32614	1
32946	0
32969	0
33649	1
34153	0
30281	0
31371	0
30670	0
30486	0
32312	0
34356	0
32568	1
34455	0
30801	1
30923	0
31346	1
32592	1
33111	0
32801	1
33541	0
30452	1
30244	1
31945	0
33029	1
33102	0
30435	1
34305	0
30743	1
31374	0
30863	0
34008	1
34104	1
30512	0
33926	1
32160	0
33331	0
33857	1
33333	0
34376	0
33830	0
31280	0
34251	0
33228	0
33616	1
31668	0
31834	0
34533	0
33173	1
34438	1
30786	1
33662	1
31293	0
30073	0
30901	0
33147	0
30778	1
30356	0
31151	1
33627	1
31812	0
34424	0
33402	1
30748	0
32992	1
32856	0
31002	0
33497	1
31396	1
32194	1
32226	0
34497	0
32416	0
31347	0
31739	0
30565	0
31092	0
33198	0
32503	0
34222	1
32482	1
33937	0
30924	0
34158	1
34469	0
30282	1
31753	1
32541	0
33745	1
32133	1
30661	0
34049	1
30570	0
30480	0
33194	1
34092	1
31579	1
32402	1
33742	1
33580	1
31103	0
32625	0
31345	1
33843	1
30124	0
31937	1
33651	1
34106	0
33648	1
31641	1
32029	0
33314	1
30193	0
31786	0
31383	0
32427	1
34284	0
32074	0
30675	0
33999	0
33443	0
31672	1
30320	0
34396	1
34218	1
31080	1
30686	1
32769	1
34225	0
31500	0
34408	0
34230	1
33083	1
34555	1
34567	1
31986	0
32272	1
34037	1
33579	0
33023	1
30010	0
33442	1
30457	0
30533	0
33459	0
33748	1
31936	0
32956	0
32269	1
32175	1
30473	0
31423	1
32528	1
30478	0
31915	0
31727	1
33548	0
33405	1
32672	1
34075	1
30546	1
30922	1
30091	0
34022	0
34562	1
31930	0
33155	0
33001	0
30637	0
31088	0
32285	0
31689	1
32018	1
30880	1
32796	0
33654	1
33804	0
33457	1
30578	1
32803	1
34543	0
31954	1
34161	1
30843	1
33936	0
32090	1
32626	0
32108	0
33609	1
34541	0
31885	0
31446	0
32845	1
30183	0
34486	0
31175	0
31916	1
33300	0
34021	1
30774	1
34070	0
31120	1
33898	0
30396	0
33620	0
30481	1
31356	0
33836	1
31294	0
32660	1
30678	0
31816	0
32080	0
30621	0
33093	1
32411	0
34420	1
31573	0
30949	1
30988	1
32198	1
32628	1
30857	1
30407	1
33780	0
32810	0
30210	0
32149	1
30612	1
32515	0
30337	0
34352	1
30428	0
32315	1
32421	1
32182	1
30150	1
33315	0
33944	0
30991	0
30243	1
34589	0
32342	0
33896	0
30701	1
32612	1
32119	0
31540	1
32481	0
31251	0
32031	1
32702	0
30309	0
31805	1
31284	0
32522	0
31490	0
34097	1
31482	0
30339	1
30805	0
33090	1
34450	0
33652	0
30346	0
30518	0
32043	0
30375	0
33124	1
33119	1
32237	1
32138	0
34480	1
33605	1
31665	1
30679	1
32139	0
32574	1
32696	0
32064	1
32998	1
31334	1
34319	0
30496	0
32150	0
31525	0
32583	0
31544	1
30350	1
33888	1
34338	0
32894	0
32000	1
31902	1
31384	1
34524	1
30355	0
32320	0
32306	0
34199	1
31962	1
33110	1
30459	1
31663	1
34301	0
30987	1
31379	0
33584	1
33535	1
34383	0
32135	1
32116	1
31766	1
34536	0
33712	1
